tweets;1.kisi;2. kisi;3.kisi
#ýrkcýlýk haramdýr, Müslümanlara uyarýdýr. Müslüman olmayanlar üzerlerine almayýnýz. #4eylülcovidpatlamasý;0;;0
Dünyadaki bu #ýrkçý saldýrýlar #ýrkçýlýk yapanlarýn baþýna gelsen ne olur acaba .....^^;0;;0
"""Türkiye üç tarafý denizlerle,
iç tarafý cahillerle çevrili bir kara parçasýdýr.
Demet evgar ""
-Senin sunduðun boktan programýnýn izleyen kitlenin yarýsý Kürt rezil kadýn...
@didemarslanla
#DidemArslanHaddiniBil
#ýrkcýlýk";0;;0
"@arslandidem sana bu cesareti veren bu devletin yöneticileri vicdan yoksunluðunu eksik insanlýðýný veren ise kirli kalbin...
#OEzuerdiledidemarslan #haddinibildidemaslan #ýrkcýlýk #faþist #kürt";1;;1
"Milliyetimiz de yalnýz Ýslâmiyet'tir. Zîrâ Arab, Türk, Kürd, Arnavut, Çerkez ve Lazlarýn en kuvvetli ve hakikatlý revabýt ve milliyetleri, Ýslâmiyet'ten baþka bir þey deðildir.
(Âsâr-ý Bediiyye)

#ýrkçýlýk #Milliyet #Ýslamiyet https://t.co/RRqh09LRIZ";0;;0
"""Irkçýlýða çaðýran bizden deðildir. Irkçýlýk için savaþan bizden deðildir. Irkçýlýk üzere, asabiyye uðruna ölen bizden deðildir.""
(Müslîm, Ýmâre, 53, 57, hadis no: 1850; Ebû Dâvud, Edeb, 121)

#ýrkçýlýk https://t.co/RvKPPd6SC3";1;;0
"Allah bizi  kürt  yartý  ve biz e dil verdi o dilin adýda kürtçe  hiç kimsenin haký deðildir   burasý türkiye cumhuriyeti diyerekten  faþistlik yapmak...
#haddinibildidemaslan 
#ýrkcýlýk 
#fasizm ????";1;;1
"@ShowTV  ve @arslandidem  sizleri kýnýyorum 
#ýrkcýlýk #ýrkçýdidem #DidemArslanHaddiniBil #didemistifa";0;;1
"Unutma ,
Hür olarak yaratýldýn
Hýrsýn seni köle yapmasýn.

#özgürlük #ýrkçýlýk";0;;0
"Ýnsan aðacýnýn farklý renkleri olabilir...

Irkçýlýk bir hastalýktýr...

Necip milletimize yakýþmýyor...

Biz insanlýðýn, mazlumun hamisiyiz
#NoToRacism #ýrkcýlýk https://t.co/bSWlDdi5eX";0;;0
Hdp ye oy veren kürtler onlara hala ne gözle bakýldýðýný görmüþtür umarým.. Bu vatan hepimizin #Haddinibildidemarslan þimdi kanal bu kadýnla devam diyecek deðilmi? #ýrkcýlýk  @ShowTV;0;;1
"Kafayý #Türklük le ve #Kürtlük le bozmuþ olanlar var..Türk olduðunuz için ekstra onur ve þerefe sahip deðilsiniz,Kürt olan #kurtce konuþan birini de yermeye degersizlestirmeye hakkýnýz yok. Bu bütün diller ve ýrklar için geçerli!
#DidemArslanHaddiniBil 
#didemarslan  #ýrkcýlýk";1;;1
"Kürtçeyi bilmek zorunda deðilsin ama saygýda duymak zorundasýn!!!
#haddinibildidemaslan #ýrkcýlýk https://t.co/CwGehQsHUU";1;;1
Bu sabah yine ýrkçý bý olay yaþanýr mý diye düþünerek uyandým... #DidemArslanHaddiniBil #ýrkcýlýk;1;;0
"Arapça bileni dindar diyerek baðrýnýza basarsýnýz,Ýngilizce ve dahi türevlerini bilenlere oo ne çaðdaþ,bilgili der,aðzýnýzýn suyu akarak dinlersiniz,ama iþ kürtçeye geldi mi bu vatan için can veren,yüzyýllardýr bu topraklarda yaþayan kýz alýp verdiðin kürdü yok sayarsn
#ýrkcýlýk";1;;1
"Uslubün Ve Zihniyetin Bozuk olduðu Kadar karakterin""de   hiç yokmuþ
Irkçýlýk Ýdeolojik bir düþünce Deðil aksine  piskolojik Bi Hastalýktýr..
#didemarslan
#haddinibildidemaslan 
#ýrkcýlýk 
#kürtçe";1;;1
Kürtçe bilmek zorunda deðilsin ama her dile saygý duymak zorundasýn .Madem diyorsun burasý Türkiye cumhuriyeti bir kaç gün önce Türkiye cumhuriyeti millet vekili polisimize þerefsiz dediðinde sen neden polisimizin yanýnda olmadýn #Haddinibildidemarslan #didemarslan #ýrkçýlýk https://t.co/OlN17TMJWX;1;;1
Sonu yok... #ýrkçýlýk https://t.co/BtaAToMnCs;0;;0
Ýki farklý yabancý yerine Beni Bir Kardeþ Gibi  Görmeyi öðrenmelisin #Haddinibildidemarslan #irkcilik;0;;0
Zülmün , sömürünün savaþýn olduðu yerde tarafsýzlýk diye birþey yok faþizime ysranmaya çalýþarak onunla baþ edemezsin . faþizim kimseyle uzlaþma aramaz ,sadece biat ister bu nedenle faþizime karþý ancak direnerek ayakta kalabilirsin. #kürtçe #ýrkçýlýk;1;;1
"#Haddinibildidemarslan  

Kürtçe dýþýnda bilmediði  baþka bir þey daha var ÝNSANLIK…. #ýrkcýlýk 
#Haddinibildidemarslan";0;;0
Býrakn bu boþ beleþ iþleri el çýkmýþ aya yok þu kalksýn yok bu kalksýn siz neyi kaldýrmak istiyorsunuz kaldýrmayý niçin seviyorsunuz ??#5816Kalkacak #masterchefturkiye #mansuryavas #MelihGökçek #SýnýrlarýmýzýZorlamayýn #AskMantýkÝntikam #FileninSultanlari #ZaferPartisi #ýrkcýlýk;1;;1
"Bir mültecilerden daha çok dýþlanmaya biraktýðýnýz halk yüzyillardir bu ulke ve topraklarý için canýný feda etmiþtir.Dili ve ýrký için kimse dýþlanmaya maruz kalamaz.Lafa gelincede hepiniz laik ve çaðdaþýnýz orneklerini goruyoruz ""ARSLAN""
#Haddinibildidemarslan #ýrkcýlýk";0;;1
Bugün bu Türkiye Cumhuriyeti’nde kürtçe konuþmaya hakkýmýz yok mu!! #Haddinibildidemarslan #ýrkcýlýk https://t.co/0vJ4wXHoTL;1;;0
"hayudinin amerikanýn dilini öðrenmek için her türlü fedakarlýðý yaparsýnýz 
Ama
Senin insanýn senin ülkenin ferdisi 
Kürtce konuþur ve  sen bundan rahatsýz olursun 
Evet çünkü sen rahatsýz bir ýrkcýsýn
#didemarslanyýlmaz 
#ýrkçýlýk
#ýrkçýlýðahayýr 
#showtvözürdile 
#didemarslan https://t.co/txPuAjhVbz";0;;0
"Siz insan olmadýktan sonra sizin hangi ýrktan,dinden ve sýnýftan olduðunuzun hiçbir önemi yok Ýnsan olun önce...
#GeceyeNotum 
#ýrkçýlýk
#iyigeceler https://t.co/SKBgoGFh70";1;;1
"@arslandidem dinleyiniz güzeldir.
Yaþasýn #Kürtçe ??
yaþasýn #Türk ve #Kürt kardeþliði 

Kahrolsun #ýrkçýlýk yapanlar!

Et ile týrnak gibidir Türk-Kürt ve ayrýlmaz ikilidir.

#AliÞükrüBey

#didemarslan 
#Haddinibildidemarslan 
#haddinibildidemaslan";0;;0
"@arslandidem 
Yaþasýn #Kürtçe ??
yaþasýn #Türk ve #Kürt kardeþliði 

Kahrolsun #ýrkçýlýk yapanlar!

Et ile týrnak gibidir Türk-Kürt ve ayrýlmaz ikilidir.

#AliÞükrüBey ??";0;;0
"çok yakýn zamanda
kýsa vadede 80-90'lý yýllarýn, uzun vadede 30-40'lý yýllarýn tekerrür edeceðinden endiþeliyim.
avrupa (özellikle almanya) çok büyük bir #ýrkçýlýk ve #faþizm dalgasýna gebe duruyor.";0;;0
"almanya'nýn #göç politikasý amerikan rüyasýnýn 'taklit' etmek.
orta ve uzun vadede özellikle 3. dünya ülkelerinin seçilmiþ nitelikli nüfusunu ülkesinde toplamak.
bunu ýrkçýlýktan vazgeçtiði için yapmýyor.
tam aksine koyu bir #ýrkçýlýk güdüsüyle ile yapýyor.";0;;0
HSBC’de ýrkçýlýk skandalý #hsbc #finans #bankacýlýk #ýrkçýlýk - https://t.co/snJbE7N6IL https://t.co/7dQFDmQGjn;0;;0
Florida'dan gelip Turkiyede yemek lokantasý açýyorlar #Amerikan #Multeci #irkcilik https://t.co/rLODitu2jk;0;;0
"Yeni sezon fragmaný tepki çekmiþti Oðuzhan Uður hakkýnda suç duyurunda bulundular! 
#OðuzhanUður #suçduyurusu #þikayet #pinç #babala #youtube #afgan #ýrkçýlýk #magazin 
https://t.co/SpHz4mgGRr @bolgegundem aracýlýðýyla";0;;0
"@OguzhanUgur P!nç diye yazýlýr da . neyse.
Arap savunucusu deðilim sizin gibi ýrkçý da deðilim.Yapilan düpedüz kepazelik. Sevmemek ile nefret etmek arasýndaki temel fark,iliþki kurmaz yok sayar iþine bakarsýn, diðeri ise odaðýna alýp uðraþýrsýn. Biz de bu";0;;0
"Zehra Çelenk yazmýþ,
“Tek biz yaþamýyoruz bu dünyada!”
#ZehraÇelenk #Afganistan #ýrkçýlýk #aþýkarþýtlýðý #homofobi #narsisizm https://t.co/YLLucRClcf";0;;0
Irkçýlýk Afyon gibidir... Uyuþturdukça köreltir , körelttikçe bitirir insaný... #ýrkcýlýk;1;;1
Bunu çekip yayan yaratýk, þerefsizdýr. #ýrkcýlýk https://t.co/jtyMyK6GVz;1;;1
"Irkçýlýk, Covid-19'dan daha hýzlý yayýlýyor, DSÖ seyrediyor.
#ýrkçýlýk #COVID19 #WHO ??";1;;0
@selmanogut Ýnsaný insan yapan karakterlerden biri þereftir.  Eðer þeref yoksunu ise birisi, o insanlýktan nasibini almamýþtýr, ve #ýrkçýlýk da yapar, #kötülük de yapar, #yalan da söyler... Yani bu yapýlanlar düpedüz þerefsizliktir!;1;;1
Neuronlariyla iletisime gecemeyen bir toplum yaratmaya calisiyorsunuz... icine #kin #nefret #irkcilik #kiskanclik #cekisme vb. kötü olan ne varsa katip... biryerler yaniyor biryerler sular altinda... sonunuzu kendiniz hazirluyorsunuz... #farkinda misiniz?;0;;1
Tatlý su solcularýna sesleniyorum. Dünyadaki iþçiler hiç bir zaman birleþemeyecek, Ülkeler isimlerini Ulus isimleri üzerinden aldýðý sürece de ýrkçýlýk olacak. Sýnýrlar var olduðu sürece olacak. Buradaki ýrkçýlýk genetik deðil bir kabul bir anlaþma olarak var olacak. #ýrkçýlýk;1;;1
"Þu P!NÇ kurusu deðil mi ??
Irkçýlýðýn geldiði son nokta!!
#OðuzhanUður #ýrkcýlýk https://t.co/Gf7TBu8AF1";1;;0
"Haluk Levent: Irkçýlýkla Suçlanýyorum https://t.co/HFfdLDO68a

#haluklevent #irkcilik #magazin";0;;0
"https://t.co/bLvEYAE1D1'da bugünün yayýnlanan yazýlarý...

Keyifli okumalar.

Sitemize ulaþmak için??
https://t.co/aOiV7W3ArW

#beslenme #diyet #vejetaryen #spor #BlackLivesMatter #ýrkcýlýk #OlimpiyatOyunlarý https://t.co/aiATgEGhz0";0;;0
#Dikkat Sosyal Medya sýký takip uygulamasý altýnda Türkiye milli güvenliði ve Birlik BeraBerliðimize Yalan yanlýþ paylaþýmlarý #Facebook #Twitter #instagram #TikTok #YouTube gibi  Sahte hesaplarla toplum düzenin bozmak #ýrkçýlýk #ayrýmcýlýk #Propaganda paylaþýmý kanuni-iþlem https://t.co/TiYVuve4nX;0;;0
"ANTALYA’DA YOL KONTROLÜ YAPAN IRKÇI GRUP BÝR KÝÞÝYÝ DARP ETTÝ. Kepez’de yol kontrolü yapan bir grup, aracýndan indirdikleri Erhan Sevim'i darp etti, “Pis Kürtler. Defolun gidin yoksa hepinizi yakarýz” diye
tehdit ettiler. 

#ýrkçýlýk
#öfkeligençtürkler 
Sadýk Çiftpýnar
Nilüfer";1;;1
"El Yazmalarý-Yazmalar
Aydýn Doruk yazdý: ""Bir 'Kurtarýcý' Olarak Millet Ýttifaký""
#milletittifaký #devletkrizi #ýrkçýlýk
https://t.co/RtYi8SdIuk";0;;0
"Murat Ýnce yazdý:

• Irkçýlýðýn kaynaðý ve örgütleyicisi ABD emperyalizmidir

#ýrkçýlýk #ABD #emperyalizm 

https://t.co/nXgpi73sTQ";0;;0
"Murat Ýnce yazdý:

• Irkçýlýðýn kaynaðý ve örgütleyicisi ABD emperyalizmidir

#ýrkçýlýk #ABD #emperyalizm 

https://t.co/jwL35lWx9K";0;;0
"El Yazmalarý-Yazmalar
Haydar Arýkuþu yazdý: ""Türkiye’de Göçmenlik, Mültecilik ve Göç Politikasý""
#göçmenler #göçpolitikasý #ýrkçýlýk
https://t.co/UBDrc68GCg";0;;0
Bir köpeði ýrkýna göre tehlikeli ilan etmek düpedüz #cehalet ve #ýrkçýlýk týr!;1;;0
#ýrkçýlýk yapmayýn https://t.co/wlLa4ypsoy;0;;0
"@UfukUras @tilki_mustafa 6 milyon oyu istediðim þekilde yönlendiriyorum...

açýklamasýnýn ýrk kökeni yok mu...suçsa...cezasý nedir 

#demokrasi #ýrkçýlýk #ýrk";0;;0
Fitne ateþini yakana Allah lanet etsin.Fitne ateþini söndürene de Allah rahmet etsin. #mülteciler #suriyeliler #fitne #ýrkçýlýk #Provokasyon #kardeþlik #Birlik https://t.co/eLJcc7MU1p;1;;1
@mikailciftci63 Fitne ateþini yakana Allah lanet etsin.Fitne ateþini söndürene de Allah rahmet etsin. #mülteciler #suriyeliler #fitne #ýrkçýlýk #Provokasyon #kardeþlik #Birlik;1;;1
"Xwezî  bayekî dîn bihata ... ev  êþ, keder, xemgînî û dilþikestî  ji holê rakira. 

Êdî Bese/ Yeter artýk 

#yangýn 
#selfelaketi 
#karadeniz 
#ýrkçýlýk";0;;0
"Bugün Müslümanlar hedefleri için
gereken gücü oluþturmak istiyorlarsa #ýrkçýlýk sorununu halletmelidirler.

#KardeþlikVeDayanýþma";0;;0
"@dfikrisaglar Her þeyi mi bir ""insan"" tersinden anlama çabasýna girer? Sorun silahlý iþgal ve riyakar iþbirlikçileri:#TürkSorunu #ýrkçýlýk #MülteciDüþmanlýðý #AkpAhlaký #riya https://t.co/u62yhsTl6H";0;;0
"“IRKÇILIÐIN KARÞISINDA, HAKLARIN YANINDAYIZ” | Mersin Haberci Gazetesi #mersin #mayaderneði #mülteciler #ýrkçýlýk
https://t.co/cXYGuG2QXj";0;;0
Evini mahalesini komþusunu vatanýný koruyana #ýrkcýlýk yapýyor diyemesin #multecilerehayir;0;;0
Kontrolsüz mülteci akýmýna karþý gelmek IRKCILIK deðildir?? #ýrkcýlýk;0;;0
"#pabloneruda #þair #þiir #karaadadefteri #altýnkitaplar #altýnkitaplaryayýnevi kasým 1971 #devrimciþiir #þiirsokakta #ölüm #mezar #neruda 
#ýrkçýlýk #faþizm #turkey #racism #benimokumam #okumalarým
#SuçunuzBüyük #selfelaketi #Kastamonu #metro #istifaeterdoðan #saraysoytarýlarý https://t.co/CXA77MzNBm";0;;0
Kontrolsüz mülteci akýmýna karþý gelmek #ýrkçýlýk deðildir !!;0;;0
"#MuratGüloðlu Show tv de 
ýrkçýligi o komik cumle ile kýnýyor
'Demokrasi havarisi ulkede""
Irkçýlar her yerdeler
Önemli olan devletin ýrkçý olmamasi
O ulkeler bize benzemaz
#Irkçýlýk suctur
Yapan ceza görür
""öfkeli vatandas"" diye aklanmaz
Devlet mensuplarý #ýrkcýlýk yapamaz";0;;0
Irkçýlýk bir hastalýktýr. Herkes yakalanabilir. Irkçýlýk dilde, düþüncede, tutumlarda ve davranýþlarda olabilir. Nefret suçu tanýmlanýrsa ýrkçýlýk daha kolay ele alýnabilir. #nefretsuçu #ýrkçýlýk #hepimizgöçmeniz #ýrkçýlýðadurde https://t.co/5EQ2qTruwZ;0;;0
"Îster #kabul edin îster €tmeyin.!!
Îster nefsimize #dokunsun.?
Kavimleri #helak eden içki, kumar, zina, faiz, #ýrkçýlýk,
€þcinsellik dahil bütün #günahlarýn #normalleþtiði, reklâmýnýn yapýldýðý, modern bir Cahiliye #Dönemi'nde #Îmtihân oluyoruz.""___";0;;0
"“Ötekileþtirme sürecini kullanan insan,diðer insanlarý aþaðýlayarak, kendini normal olarak tanýmlar. ""

Savaþçý, Doðan Cüceloðlu

Gerçekten normal misiniz? Bir düþünün...

#Altýndað
#ýrkçýlýk https://t.co/HMhOFGGkle";0;;1
#ýrkcýlýk ne Alakasý var þimdi ýrkçý mý olduk 40-50 milyar dolar paramýzý yedirirken iyiydi.Afgan Suriyeli militanlatý doldurdular bu bir savaþ yöntemi kendi çocuklarýmýzý korumak zorundayýz defolup gidecekler 7 den 70 e;1;;1
Evet canýmýz yanýyor dün Emirhan vefat etti ve bunlar yüzünden?? ama bir çocuðun kanlar içinde býrakmak bize yakýþmýyor.Bizim tek derdimiz  eli silah tutanlar gitsin savaþsin mültecilikten sizde kurtulun bizde kurtulalým. #ýrkcýlýk;0;;0
"Hangi Afgan, hangi Suriyeli'yi evimize davet ettik, 
Hangisine soframýzý açtýk.
Hangisine iþimizi kaptýrdýk.
Hangisine cebimizden para verdik.
Ama o kadar kinlenmiþiz ki, müslümanlýðýmýzý, insanlýðýmýzý unutup, hunharca #ýrkçýlýk yapýyoruz.
Yazýk çok yazýk
#provakasyonaHayýr";0;;0
"Yazý- Yorum Dergi 39. Sayý ile yayýnda. Dosya Konusu ""Irkçýlýk"" dergiyi pdf fotmatýnda linkten indirebilirsiniz. 
Charlie Chaplin'nin de dediði gibi; Din, dil, ulus ayrýmcýlýðý olmayan yeni bir dünya yaratalým. 
Aydýnlýk günlere...
#ýrkcýlýk 
https://t.co/wUl7Vbuh2F https://t.co/lArFp4RacZ";0;;0
"Müslümansan esed den farkýn olmalý 
Çocuklara dokunma !
#ýrkcýlýk";0;;0
Bir yanda 14 asýr önce ýrkçýlýðý kaldýran lanetleyen ve üstünlüðü takvada gösteren peygamber diðer yanda 2021 yýlýnda hala kendi ýrkýný üstün gören ve Ýslamý gerici olarak gören cahiliye takýmý, Ýslamiyet öncesinden de geri. #ýrkcýlýk;0;;1
#ýrkcýlýk sizin türk düþmanlýðýnýza denir Aktroller kendi marifetinizi baþkalarýna yamamayýn;1;;1
"Bu çocuðun bir suçu yok
Onlarý yol geçen haný gibi ülkeye alanlarda suç Haklýyken haksýz duruma düþmek diye bir söz var Buda öyle olmuþ
Þimdi Suriye Afgan meselesinin acýtasyonunu buradan vurucaklar zaten onlarda bekliyordu Herþeyden önce çocuklara asla dokunulmamalý #ýrkcýlýk https://t.co/clM10WDYN1";0;;0
Mültecilerin ülkemizde olmasýnýn tek suçlusu mevcut iktidardýr.. Mülteciler silah zoruyla bu ülkeye gelmedi onlarýn hiç bir suçu yoktur.Hesap soracaksýnýz akp iktidarýndan sorun..#ýrkcýlýk;1;;0
Maksatlarý #ýrkçýlýk çýkarmak onlarýn için #ýrk #renk #dil önemli deðil ölen #muslüman olsun gerisi hikaye #ProvokasyonaGelme;0;;0
"Bu çocuklar mý suç iþledi Altýndað da?Ýnancýmýza göre kimse kimsenin rýzkýný yiyemez
Ýnancýmýza göre mazluma yardým edene Allah cc yardým eder
Töremize göre evimize sýðýnan düþman olsa kötülük yapýlmaz
Irkçýlýk cahiliye adeti
Allah sizi kahretsin #ýrkcýlýk
 #ProvokasyonaGelme https://t.co/UaEepZv897";0;;0
"#altýndað meselesinde #ýrkçýlýk yapan kiþilerin mevzusunun özeti ""Beni ateþten, onu da topraktan yarattýn"" itirazýdýr!
Þeytan ve yandaþlarý bu itirazla meydan okudu Allah'a (celle celaluhu) ve devam etmektedirler!
Sana havale ediyoruz ya Rab!
#KardesimeDokunma";0;;0
"#ýrkcýlýk
Þeytanýn projesi ýrkçýlýk dinleyin https://t.co/fmJsQknOCb";0;;0
Bizi #ýrkcýlýk la itham eden arapçýlar önce 18 yaþýnda hayatýnýn baharýnda #suriyeli bir mülteci tarafindan öldürülen Emirhan ve diðer çocuklarýmýz için iki kelâm laf etsinler de sonra konuþsunlar. https://t.co/hsebqgMKFI;1;;1
"#ýrkcýlýk yapacaksýnýz söylem bazýnda, yapýn! Bu sizin karakteriniz!Allah ýrkçýlýk yapaný cehalet üzere öldürecektir bu sizin probleminiz! 
Ama kan revan içindeki bir çocuk üzerinden haklýymýþsýnýz gibi davranýp ""ama o suriyeli"" diyecek kadar soysuz olmayýn ulan
#KardesimeDokunma https://t.co/o0vv6CCQt3";1;;1
TÜRKÜZ, TÜRKÇÜYÜZ, ATATÜRKÇÜYÜZ bunlarý çekemeyene de uluslarasý uzay istasyonu girsin #ýrkcýlýk;1;;1
ordan burdan memleketin sýnýrlarýný delik deþik ederek ülkeme dalan ve suç iþleyenler için haber yapmayan havuz medyasý çýkmýþ bu provakasyonlarýn amacý nedir?ne yapmak isteniyor? gibi hedef saptýrýyor. ulan esas provakasyon vatandaþa karþý yapýlýyor #ýrkcýlýk;1;;1
"TÜRK IRKÇIYIZ NE OLACAK
 VAR OLSUN TAM BAÐIMSIZ YÜCE TÜRK IRKI #ýrkcýlýk";0;;0
Bunun adý  #ýrkcýlýk deðil, ülkemde ne olduðu belirsiz vandallarý istemiyorum.;0;;0
"#ýrkcýlýk 
Lanetli bir ruh hastalýðýdýr";0;;0
Ankaradaki olaylarda 70 kiþi tutuklanmýþ 38 uyuþturu gasp gibi çeþitli suçlardan sabýkasý varmýþ #ýrkcýlýk bi hastalýkdýr artýk bu provakasyonlara gelmeyin;1;;0
Mesele #ýrkcýlýk deðil bana göre. Kimilerinin tahammül sýnýrý kalmadý ve artýk dokunsan patlayacak. Maalesef bana göre yanlýþ yürütülen politika yine bize patladý. Kimse ümmetçilik oynamasýn. Ama kimsede çocuða el kaldýrmasýn.;0;;0
"MÜSLÜMANLAR KARDEÞTÝR

#üllemdemülteciistemiyorum
#ýrkçýlýk
#Altýndað https://t.co/wC2uPvmMuQ";0;;0
"#Nediyelim..Suriyeli sýðýnmacýlarýn oturduklarý evleri taþlayarak,
Dün Almanya'nýn Solingen kentinde 5 kiþilik Türkiye vatandaþý aileyi yakarak öldüren nazi almanlarý aklamýþ oldunuz...Utanýn

#ýrkcýlýk";0;;0
"Biz ýrkçý deðiliz..
Siz Türk deðilsiniz...
#ýrkcýlýk";0;;0
Ülkemde mülteci istemiyorum #ýrkcýlýk;0;;0
ýrkçýlýk ideolojik deðil aksine pisikolojik bir hastalýktýr ve son zamanlarda bu hastalar bizim ülkemizden çýkmaktadýr #ýrkcýlýk;0;;0
"Kendi evine sokaktan geçeni tanrý misafiri diye almiyorson
Ülkenede almýyacaksýn  #ýrkcýlýk";0;;0
Afgan veya suriyeli, Türk’e saldýrýnca ýrkçý saldýrý deðil münferit olay ama dimi. Sizin Türk nefretiniz bitmez hacý. Kendi ýrkçýlýðýnýzý gözden geçirin millete salya akýtmadan önce. #ýrkçýlýk https://t.co/pynKjnkXL7;1;;1
Elinde sonunda ülkeyi bitirme planýnýz elinizde patlayacak ülkemde Taliban, IÞÝD,  PKK görmek istemiyorum bu #ýrkcýlýk deðildir.;0;;1
"Avrupa'nýn huzurunu mültecileri tutarak saðlýyormuþuz.Mültecilerin huzur kaçýrdýðýnýn farkýnda o zaman.Avrrupanýn plastiklerini de biz alýyoruz böylelikle ülkelerinin çöplük  gibi kokmamasýný saðlýyoruz.
 #ýrkcýlýk ise ýrkçýyým o zaman mültecileri istemiyorum.";1;;1
"Irkçýlýk ideolojik bir hastalýktýr.
Dün Konya'da Kürtlere, bugün elmadað'da Suriyelilere,  yarýn da  Avrupa'da Türklere yapýlýr. Hangi ýrka yapýlýrsa yapýlsýn Müslüman olmak karþý çýkmayý gerektirir
#ýrkcýlýk";0;;0
Cihan Peygamberi Hz Muhammed  s.a.v. Irkçýlýða çaðýran bizden deðildir. Irkçýlýk davasý uðruna savaþan bizden deðildir. Irkçýlýk davasý uðruna ölen de bizden deðildir.#ýrkcýlýk  #ýrkcýlýk;0;;0
#ýrkcýlýk Türk 'üm doðruyum çalýþkaným .Ülkemde asalak istemiyorum . Hele hele kendi ülkesinden kaçan süprüntüleri ,ýrz düþmanlarýný ,katilleri hiç istemiyorum . Irkçýysamda ýrkçýyým.;1;;1
Vatanýný milletini sevmek ýrkçýlýksa Sapýna kadar ýrkçýyým,yaþasýn Türkçü,ýrkçý Türkiye???????????????????????????????????? #ýrkcýlýk;0;;
Kadýn ve çocuklarý tenzih ederim ama dünya kadar sapýn akýn akýn gelmesini istememek nasýl #ýrkcýlýk oluyor..;1;;0
#ýrkcýlýk sýnýrlar kevgire dönmüþ giren girene Tayyip sýnýrlarýmýz yol geçen haný deðil diyiyor vallahi þaka gibi;1;;1
Bugün Türkiye'de yaþayan insanlarýn mülteci istememesini #ýrkcýlýk platformuna cekemezsiniz biz kendimize yetemiyoruz kimse bu topraklara kök salmýþ insanlarýn emeklerini,hayatlarini,lokmalarini #gasp edemez. Irkçýlýk deðil gaspçýlýk var ..;0;;1
Ben AKP liyim sen baþka partilisin seni öldürmek istiyorum diye ortada gezecek adamlarýn açtýðý taga bak amk. Irkçýyým amk varmý bu yamyamlarý ülkemde istemiyorum. Benim kardeþlerim çanakkalede yan yana yatanlardýr. #ýrkcýlýk;1;;1
