tweets;1.kisi;2.kisi;3.kisi;total
onur ölümle burun buruna ikizler memo can 13 yeni bölüm fragmaný dizinin akaþm ekranlara gelen bölümünün ardýndan merak konusu oldu ikizler memo canda onur ailecek çýktýklarý tatilde ölümle burun buruna;1;0;1;1
can sanem çözüm arayýþýnda erkenci kuþ 29 yeni bölüm fragmaný dizinin akþam ekranlara gelen son bölümünün ardýndan yayýnlandý erkenci kuþta can sanem yine aylinin ajansýn baþýna açtýðý dertle boðuþurken;0;0;0;0
bir aþk iki hayat filminin afiþi dün görücüye çýktý;0;0;0;0
yusuf karakaya kimdir survivor yusuf karakaya survivorun yeni konseptinde yer alýyor büyük hedefi birgün ufcde türk bayraðýný dalgalandýrmak olan yusuf karakaya survivor izleyicileri tarafýndan merak ediliyor iþte survivor;0;0;0;0
acun ilýcalý itýrý yanýndan ayýrmýyor;1;0;1;1
hamile kalmamak icin dogal korunma yontemleri onerilere g;1;0;1;1
futbolcu eþinin doðum gününü hesabýndan paylaþtýðý bir fotoðrafa iyi doðdun iyi varsýn iyi beraberiz dünyadaki güzel özel iyikilerimsin nice mutlu güzel huzurlu saðlýklý yýllarýmýz olsun caným eþim yazarak kutladý;1;0;1;1
aylik bin lira gelirim var diyen berkayin dudak uçuklatan geliri ortaya çikti asgari ücretlileri düþündüðü böyle demiþþþþþþ;1;0;1;1
can yamandan þaþýrtan aþk cevabý dün gece demet özdemirin eðlendiði mekana girerken görüntülenen oyuncu can yaman aþk sorularýna yanýt verdi;0;0;0;0
burada benim bir fotoðrafým olsun;1;0;1;1
arkadaþlarýyla buluþtu show tv ekranlarýnýn fenomen dizisi çukurun vartolu karakterine hayat veren oyuncu erkan kolçak köstendil önceki akþam cihangirde görüntülendi yoðun bir iþ temposu olduðunu dile getiren;1;0;1;1
arda turandan eþine hediye hamzayý bileðinde taþýyor;1;0;1;1
modelliðe geri dönüyor yaklaþýk bir yýldýr modellik yapmayan güzel manken simge tertemiz önceki gün niþantaþýndaki bir alýþveriþ merkezi çýkýþýnda objektiflere takýldý ayaküstü gazetecilerle sohbet eden güzel manken modelliðe;0;0;0;0
19 yaþ küçük sevgilisiyle yemekte;1;0;1;1
ünlü yýldýz 1 yaþýna giren kýzý bulunan malikanesinde alice harikalar diyarýnda temalý özel bir doðum günü partisi düzenledi kardashianýn partiye küçük bir servet harcadýðý konuþuluyor;1;0;1;1
eskiþehirin ilk tek haftalýk magazin gazetesi kýrmýzý magazin dopdolu içeriðiyle bayiilerde;1;1;1;1
2019 rus artistik patinajcý aþk temalý bir gösteriyi canlandýrdýðý sýrada giydiði sahne kostümü olay oldu;0;0;0;0
haftanýn si olsun;0;0;0;0
51 yaþýna geldiðim doðrudur;1;0;1;1
necati þaþmaz eþi nagehana açtýðý boþanma davasýnýn detaylarý ortaya çýktý;1;0;1;1
esra erol ameliyat oldu haber týklayýn;0;0;0;0
demet akalin hayranina 35 bin liralik yüzük hediye etti haber týklayýn;0;0;0;0
býrak oyunculuðu gül mesleðin var;0;0;0;0
4 kadýnla yaþadýðý çarpýk iliþkiye dini alet etti atv ekranlarýnda yayýnlanan esra erolda programýnda nagihan isimli maðdur kadýnýn annesi olan meral haným kýzýnýn meleklerle konuþtuðunu öne süren 4 kadýnla;0;0;0;0
demet akalýndan hayranýna lüks hediye evlilik teklifi;1;0;1;1
necati þaþmaz 7 yýllýk eþi nagehan þaþmazdan boþanýyor;1;0;1;1
diriliþ ertuðrulda þok suikast ertuðrul bey kurtulacak diriliþ ertuðrul 133 yeni bölüm izle diriliþ ertuðrul dizisinin 133 yeni bölümünden iki fragman yayýnlandý trt 1in reyting rekortmeni dizisi diriliþ ertuðrulun yeni;1;0;1;1
ünlü oyuncu yoðun bakýmda usta oyuncu yalçýn menteþ yoðun bakýmda menteþin saðlýk durumunu ses sanatçýsý onur akay duyurdu;1;0;1;1
þeyma subaþi itiraflar açiklamalar týkla izle will guido come to turkey unanswered questions;1;0;1;1
bakan akar açýkladý sayý 650ye yaklaþtý;1;0;1;1
cumhurbaþkaný erdoðan açýkladý 4 milyon suriyeli;1;0;1;1
kaþýkçý cinayetiyle ilgili önemli geliþme;0;0;0;0
bakanlýk itiraz etti yeniden yargýlanacak;1;0;1;1
komedyen bir hayraný hakkýnda suç duyurusunda bulunduðunu açýklayarak sosyal medyadan beni iki yýldýr rahatsýz ediyor saplantý haline getirmiþ iþ ölüm tehditlerine varýnca savcýlýða gelmek zorunda kaldým dedi;1;1;1;1
haberlerin devamý;1;0;1;1
haftasonu haberlerin meleðimizin geçirdiði talihsiz kaza haberi;1;0;1;1
hadise yaþadýðý þoku atlatamadý korkunç bir olay;1;0;1;1
